sample_id,class_name,image_count,file_paths,cross_class_conflict
1414,Wool,4,"[""Wool/1414/im_1.png"", ""Wool/1414/im_2.png"", ""Wool/1414/im_3.png"", ""Wool/1414/im_4.png""]",False
1415,Wool,4,"[""Wool/1415/im_1.png"", ""Wool/1415/im_2.png"", ""Wool/1415/im_3.png"", ""Wool/1415/im_4.png""]",False
1418,Wool,4,"[""Wool/1418/im_1.png"", ""Wool/1418/im_2.png"", ""Wool/1418/im_3.png"", ""Wool/1418/im_4.png""]",False
1419,Wool,4,"[""Wool/1419/im_1.png"", ""Wool/1419/im_2.png"", ""Wool/1419/im_3.png"", ""Wool/1419/im_4.png""]",False
142,Terrycloth,4,"[""Terrycloth/142/im_1.png"", ""Terrycloth/142/im_2.png"", ""Terrycloth/142/im_3.png"", ""Terrycloth/142/im_4.png""]",False
1420,Wool,4,"[""Wool/1420/im_1.png"", ""Wool/1420/im_2.png"", ""Wool/1420/im_3.png"", ""Wool/1420/im_4.png""]",False
1421,Wool,4,"[""Wool/1421/im_1.png"", ""Wool/1421/im_2.png"", ""Wool/1421/im_3.png"", ""Wool/1421/im_4.png""]",False
1422,Wool,4,"[""Wool/1422/im_1.png"", ""Wool/1422/im_2.png"", ""Wool/1422/im_3.png"", ""Wool/1422/im_4.png""]",False
1423,Wool,4,"[""Wool/1423/im_1.png"", ""Wool/1423/im_2.png"", ""Wool/1423/im_3.png"", ""Wool/1423/im_4.png""]",False
1424,Wool,4,"[""Wool/1424/im_1.png"", ""Wool/1424/im_2.png"", ""Wool/1424/im_3.png"", ""Wool/1424/im_4.png""]",False
1425,Wool,4,"[""Wool/1425/im_1.png"", ""Wool/1425/im_2.png"", ""Wool/1425/im_3.png"", ""Wool/1425/im_4.png""]",False
1426,Wool,4,"[""Wool/1426/im_1.png"", ""Wool/1426/im_2.png"", ""Wool/1426/im_3.png"", ""Wool/1426/im_4.png""]",False
1427,Wool,4,"[""Wool/1427/im_1.png"", ""Wool/1427/im_2.png"", ""Wool/1427/im_3.png"", ""Wool/1427/im_4.png""]",False
1428,Wool,4,"[""Wool/1428/im_1.png"", ""Wool/1428/im_2.png"", ""Wool/1428/im_3.png"", ""Wool/1428/im_4.png""]",False
1429,Wool,4,"[""Wool/1429/im_1.png"", ""Wool/1429/im_2.png"", ""Wool/1429/im_3.png"", ""Wool/1429/im_4.png""]",False
143,Terrycloth,4,"[""Terrycloth/143/im_1.png"", ""Terrycloth/143/im_2.png"", ""Terrycloth/143/im_3.png"", ""Terrycloth/143/im_4.png""]",False
1430,Wool,4,"[""Wool/1430/im_1.png"", ""Wool/1430/im_2.png"", ""Wool/1430/im_3.png"", ""Wool/1430/im_4.png""]",False
1432,Wool,4,"[""Wool/1432/im_1.png"", ""Wool/1432/im_2.png"", ""Wool/1432/im_3.png"", ""Wool/1432/im_4.png""]",False
1433,Wool,4,"[""Wool/1433/im_1.png"", ""Wool/1433/im_2.png"", ""Wool/1433/im_3.png"", ""Wool/1433/im_4.png""]",False
1434,Wool,4,"[""Wool/1434/im_1.png"", ""Wool/1434/im_2.png"", ""Wool/1434/im_3.png"", ""Wool/1434/im_4.png""]",False
1435,Wool,4,"[""Wool/1435/im_1.png"", ""Wool/1435/im_2.png"", ""Wool/1435/im_3.png"", ""Wool/1435/im_4.png""]",False
1436,Wool,4,"[""Wool/1436/im_1.png"", ""Wool/1436/im_2.png"", ""Wool/1436/im_3.png"", ""Wool/1436/im_4.png""]",False
1437,Wool,4,"[""Wool/1437/im_1.png"", ""Wool/1437/im_2.png"", ""Wool/1437/im_3.png"", ""Wool/1437/im_4.png""]",False
1438,Wool,4,"[""Wool/1438/im_1.png"", ""Wool/1438/im_2.png"", ""Wool/1438/im_3.png"", ""Wool/1438/im_4.png""]",False
1439,Wool,4,"[""Wool/1439/im_1.png"", ""Wool/1439/im_2.png"", ""Wool/1439/im_3.png"", ""Wool/1439/im_4.png""]",False
144,Terrycloth,4,"[""Terrycloth/144/im_1.png"", ""Terrycloth/144/im_2.png"", ""Terrycloth/144/im_3.png"", ""Terrycloth/144/im_4.png""]",False
1440,Wool,4,"[""Wool/1440/im_1.png"", ""Wool/1440/im_2.png"", ""Wool/1440/im_3.png"", ""Wool/1440/im_4.png""]",False
1441,Nylon,4,"[""Nylon/1441/im_1.png"", ""Nylon/1441/im_2.png"", ""Nylon/1441/im_3.png"", ""Nylon/1441/im_4.png""]",False
1442,Nylon,4,"[""Nylon/1442/im_1.png"", ""Nylon/1442/im_2.png"", ""Nylon/1442/im_3.png"", ""Nylon/1442/im_4.png""]",False
1443,Nylon,4,"[""Nylon/1443/im_1.png"", ""Nylon/1443/im_2.png"", ""Nylon/1443/im_3.png"", ""Nylon/1443/im_4.png""]",False
1444,Nylon,4,"[""Nylon/1444/im_1.png"", ""Nylon/1444/im_2.png"", ""Nylon/1444/im_3.png"", ""Nylon/1444/im_4.png""]",False
1445,Nylon,4,"[""Nylon/1445/im_1.png"", ""Nylon/1445/im_2.png"", ""Nylon/1445/im_3.png"", ""Nylon/1445/im_4.png""]",False
1446,Nylon,4,"[""Nylon/1446/im_1.png"", ""Nylon/1446/im_2.png"", ""Nylon/1446/im_3.png"", ""Nylon/1446/im_4.png""]",False
1447,Nylon,4,"[""Nylon/1447/im_1.png"", ""Nylon/1447/im_2.png"", ""Nylon/1447/im_3.png"", ""Nylon/1447/im_4.png""]",False
1448,Nylon,4,"[""Nylon/1448/im_1.png"", ""Nylon/1448/im_2.png"", ""Nylon/1448/im_3.png"", ""Nylon/1448/im_4.png""]",False
1449,Nylon,4,"[""Nylon/1449/im_1.png"", ""Nylon/1449/im_2.png"", ""Nylon/1449/im_3.png"", ""Nylon/1449/im_4.png""]",False
145,Terrycloth,4,"[""Terrycloth/145/im_1.png"", ""Terrycloth/145/im_2.png"", ""Terrycloth/145/im_3.png"", ""Terrycloth/145/im_4.png""]",False
1450,Nylon,4,"[""Nylon/1450/im_1.png"", ""Nylon/1450/im_2.png"", ""Nylon/1450/im_3.png"", ""Nylon/1450/im_4.png""]",False
1451,Cotton,4,"[""Cotton/1451/im_1.png"", ""Cotton/1451/im_2.png"", ""Cotton/1451/im_3.png"", ""Cotton/1451/im_4.png""]",False
1452,Cotton,4,"[""Cotton/1452/im_1.png"", ""Cotton/1452/im_2.png"", ""Cotton/1452/im_3.png"", ""Cotton/1452/im_4.png""]",False
1453,Polyester,4,"[""Polyester/1453/im_1.png"", ""Polyester/1453/im_2.png"", ""Polyester/1453/im_3.png"", ""Polyester/1453/im_4.png""]",False
1454,Polyester,4,"[""Polyester/1454/im_1.png"", ""Polyester/1454/im_2.png"", ""Polyester/1454/im_3.png"", ""Polyester/1454/im_4.png""]",False
1458,Cotton,4,"[""Cotton/1458/im_1.png"", ""Cotton/1458/im_2.png"", ""Cotton/1458/im_3.png"", ""Cotton/1458/im_4.png""]",False
1459,Cotton,4,"[""Cotton/1459/im_1.png"", ""Cotton/1459/im_2.png"", ""Cotton/1459/im_3.png"", ""Cotton/1459/im_4.png""]",False
146,Terrycloth,4,"[""Terrycloth/146/im_1.png"", ""Terrycloth/146/im_2.png"", ""Terrycloth/146/im_3.png"", ""Terrycloth/146/im_4.png""]",False
1460,Cotton,4,"[""Cotton/1460/im_1.png"", ""Cotton/1460/im_2.png"", ""Cotton/1460/im_3.png"", ""Cotton/1460/im_4.png""]",False
1461,Cotton,4,"[""Cotton/1461/im_1.png"", ""Cotton/1461/im_2.png"", ""Cotton/1461/im_3.png"", ""Cotton/1461/im_4.png""]",False
1462,Cotton,4,"[""Cotton/1462/im_1.png"", ""Cotton/1462/im_2.png"", ""Cotton/1462/im_3.png"", ""Cotton/1462/im_4.png""]",False
1467,Cotton,4,"[""Cotton/1467/im_1.png"", ""Cotton/1467/im_2.png"", ""Cotton/1467/im_3.png"", ""Cotton/1467/im_4.png""]",False
1468,Cotton,4,"[""Cotton/1468/im_1.png"", ""Cotton/1468/im_2.png"", ""Cotton/1468/im_3.png"", ""Cotton/1468/im_4.png""]",False
147,Terrycloth,4,"[""Terrycloth/147/im_1.png"", ""Terrycloth/147/im_2.png"", ""Terrycloth/147/im_3.png"", ""Terrycloth/147/im_4.png""]",False
1470,Cotton,4,"[""Cotton/1470/im_1.png"", ""Cotton/1470/im_2.png"", ""Cotton/1470/im_3.png"", ""Cotton/1470/im_4.png""]",False
1471,Cotton,4,"[""Cotton/1471/im_1.png"", ""Cotton/1471/im_2.png"", ""Cotton/1471/im_3.png"", ""Cotton/1471/im_4.png""]",False
1472,Cotton,4,"[""Cotton/1472/im_1.png"", ""Cotton/1472/im_2.png"", ""Cotton/1472/im_3.png"", ""Cotton/1472/im_4.png""]",False
1473,Cotton,4,"[""Cotton/1473/im_1.png"", ""Cotton/1473/im_2.png"", ""Cotton/1473/im_3.png"", ""Cotton/1473/im_4.png""]",False
1474,Cotton,4,"[""Cotton/1474/im_1.png"", ""Cotton/1474/im_2.png"", ""Cotton/1474/im_3.png"", ""Cotton/1474/im_4.png""]",False
1475,Cotton,4,"[""Cotton/1475/im_1.png"", ""Cotton/1475/im_2.png"", ""Cotton/1475/im_3.png"", ""Cotton/1475/im_4.png""]",False
1476,Cotton,4,"[""Cotton/1476/im_1.png"", ""Cotton/1476/im_2.png"", ""Cotton/1476/im_3.png"", ""Cotton/1476/im_4.png""]",False
1477,Cotton,4,"[""Cotton/1477/im_1.png"", ""Cotton/1477/im_2.png"", ""Cotton/1477/im_3.png"", ""Cotton/1477/im_4.png""]",False
1478,Cotton,4,"[""Cotton/1478/im_1.png"", ""Cotton/1478/im_2.png"", ""Cotton/1478/im_3.png"", ""Cotton/1478/im_4.png""]",False
1479,Cotton,4,"[""Cotton/1479/im_1.png"", ""Cotton/1479/im_2.png"", ""Cotton/1479/im_3.png"", ""Cotton/1479/im_4.png""]",False
148,Terrycloth,4,"[""Terrycloth/148/im_1.png"", ""Terrycloth/148/im_2.png"", ""Terrycloth/148/im_3.png"", ""Terrycloth/148/im_4.png""]",False
1480,Cotton,4,"[""Cotton/1480/im_1.png"", ""Cotton/1480/im_2.png"", ""Cotton/1480/im_3.png"", ""Cotton/1480/im_4.png""]",False
1481,Cotton,4,"[""Cotton/1481/im_1.png"", ""Cotton/1481/im_2.png"", ""Cotton/1481/im_3.png"", ""Cotton/1481/im_4.png""]",False
1482,Cotton,4,"[""Cotton/1482/im_1.png"", ""Cotton/1482/im_2.png"", ""Cotton/1482/im_3.png"", ""Cotton/1482/im_4.png""]",False
1483,Cotton,4,"[""Cotton/1483/im_1.png"", ""Cotton/1483/im_2.png"", ""Cotton/1483/im_3.png"", ""Cotton/1483/im_4.png""]",False
1484,Cotton,4,"[""Cotton/1484/im_1.png"", ""Cotton/1484/im_2.png"", ""Cotton/1484/im_3.png"", ""Cotton/1484/im_4.png""]",False
1485,Cotton,4,"[""Cotton/1485/im_1.png"", ""Cotton/1485/im_2.png"", ""Cotton/1485/im_3.png"", ""Cotton/1485/im_4.png""]",False
1486,Cotton,4,"[""Cotton/1486/im_1.png"", ""Cotton/1486/im_2.png"", ""Cotton/1486/im_3.png"", ""Cotton/1486/im_4.png""]",False
1487,Cotton,4,"[""Cotton/1487/im_1.png"", ""Cotton/1487/im_2.png"", ""Cotton/1487/im_3.png"", ""Cotton/1487/im_4.png""]",False
1488,Cotton,4,"[""Cotton/1488/im_1.png"", ""Cotton/1488/im_2.png"", ""Cotton/1488/im_3.png"", ""Cotton/1488/im_4.png""]",False
1489,Cotton,4,"[""Cotton/1489/im_1.png"", ""Cotton/1489/im_2.png"", ""Cotton/1489/im_3.png"", ""Cotton/1489/im_4.png""]",False
149,Terrycloth,4,"[""Terrycloth/149/im_1.png"", ""Terrycloth/149/im_2.png"", ""Terrycloth/149/im_3.png"", ""Terrycloth/149/im_4.png""]",False
1490,Cotton,4,"[""Cotton/1490/im_1.png"", ""Cotton/1490/im_2.png"", ""Cotton/1490/im_3.png"", ""Cotton/1490/im_4.png""]",False
1491,Cotton,4,"[""Cotton/1491/im_1.png"", ""Cotton/1491/im_2.png"", ""Cotton/1491/im_3.png"", ""Cotton/1491/im_4.png""]",False
1492,Cotton,4,"[""Cotton/1492/im_1.png"", ""Cotton/1492/im_2.png"", ""Cotton/1492/im_3.png"", ""Cotton/1492/im_4.png""]",False
1493,Cotton,4,"[""Cotton/1493/im_1.png"", ""Cotton/1493/im_2.png"", ""Cotton/1493/im_3.png"", ""Cotton/1493/im_4.png""]",False
1494,Cotton,4,"[""Cotton/1494/im_1.png"", ""Cotton/1494/im_2.png"", ""Cotton/1494/im_3.png"", ""Cotton/1494/im_4.png""]",False
1495,Cotton,4,"[""Cotton/1495/im_1.png"", ""Cotton/1495/im_2.png"", ""Cotton/1495/im_3.png"", ""Cotton/1495/im_4.png""]",False
1496,Cotton,4,"[""Cotton/1496/im_1.png"", ""Cotton/1496/im_2.png"", ""Cotton/1496/im_3.png"", ""Cotton/1496/im_4.png""]",False
1497,Cotton,4,"[""Cotton/1497/im_1.png"", ""Cotton/1497/im_2.png"", ""Cotton/1497/im_3.png"", ""Cotton/1497/im_4.png""]",False
1498,Cotton,4,"[""Cotton/1498/im_1.png"", ""Cotton/1498/im_2.png"", ""Cotton/1498/im_3.png"", ""Cotton/1498/im_4.png""]",False
1499,Cotton,4,"[""Cotton/1499/im_1.png"", ""Cotton/1499/im_2.png"", ""Cotton/1499/im_3.png"", ""Cotton/1499/im_4.png""]",False
15,Denim,4,"[""Denim/15/im_1.png"", ""Denim/15/im_2.png"", ""Denim/15/im_3.png"", ""Denim/15/im_4.png""]",False
150,Denim,4,"[""Denim/150/im_1.png"", ""Denim/150/im_2.png"", ""Denim/150/im_3.png"", ""Denim/150/im_4.png""]",False
1500,Cotton,4,"[""Cotton/1500/im_1.png"", ""Cotton/1500/im_2.png"", ""Cotton/1500/im_3.png"", ""Cotton/1500/im_4.png""]",False
1501,Cotton,4,"[""Cotton/1501/im_1.png"", ""Cotton/1501/im_2.png"", ""Cotton/1501/im_3.png"", ""Cotton/1501/im_4.png""]",False
1502,Cotton,4,"[""Cotton/1502/im_1.png"", ""Cotton/1502/im_2.png"", ""Cotton/1502/im_3.png"", ""Cotton/1502/im_4.png""]",False
1503,Cotton,4,"[""Cotton/1503/im_1.png"", ""Cotton/1503/im_2.png"", ""Cotton/1503/im_3.png"", ""Cotton/1503/im_4.png""]",False
1504,Cotton,4,"[""Cotton/1504/im_1.png"", ""Cotton/1504/im_2.png"", ""Cotton/1504/im_3.png"", ""Cotton/1504/im_4.png""]",False
1505,Cotton,4,"[""Cotton/1505/im_1.png"", ""Cotton/1505/im_2.png"", ""Cotton/1505/im_3.png"", ""Cotton/1505/im_4.png""]",False
1506,Cotton,4,"[""Cotton/1506/im_1.png"", ""Cotton/1506/im_2.png"", ""Cotton/1506/im_3.png"", ""Cotton/1506/im_4.png""]",False
1507,Cotton,4,"[""Cotton/1507/im_1.png"", ""Cotton/1507/im_2.png"", ""Cotton/1507/im_3.png"", ""Cotton/1507/im_4.png""]",False
1508,Cotton,4,"[""Cotton/1508/im_1.png"", ""Cotton/1508/im_2.png"", ""Cotton/1508/im_3.png"", ""Cotton/1508/im_4.png""]",False
1509,Cotton,4,"[""Cotton/1509/im_1.png"", ""Cotton/1509/im_2.png"", ""Cotton/1509/im_3.png"", ""Cotton/1509/im_4.png""]",False
1510,Cotton,4,"[""Cotton/1510/im_1.png"", ""Cotton/1510/im_2.png"", ""Cotton/1510/im_3.png"", ""Cotton/1510/im_4.png""]",False
1511,Cotton,4,"[""Cotton/1511/im_1.png"", ""Cotton/1511/im_2.png"", ""Cotton/1511/im_3.png"", ""Cotton/1511/im_4.png""]",False
1512,Cotton,4,"[""Cotton/1512/im_1.png"", ""Cotton/1512/im_2.png"", ""Cotton/1512/im_3.png"", ""Cotton/1512/im_4.png""]",False
1513,Cotton,4,"[""Cotton/1513/im_1.png"", ""Cotton/1513/im_2.png"", ""Cotton/1513/im_3.png"", ""Cotton/1513/im_4.png""]",False
1514,Cotton,4,"[""Cotton/1514/im_1.png"", ""Cotton/1514/im_2.png"", ""Cotton/1514/im_3.png"", ""Cotton/1514/im_4.png""]",False
1515,Cotton,4,"[""Cotton/1515/im_1.png"", ""Cotton/1515/im_2.png"", ""Cotton/1515/im_3.png"", ""Cotton/1515/im_4.png""]",False
1516,Cotton,4,"[""Cotton/1516/im_1.png"", ""Cotton/1516/im_2.png"", ""Cotton/1516/im_3.png"", ""Cotton/1516/im_4.png""]",False
1517,Cotton,4,"[""Cotton/1517/im_1.png"", ""Cotton/1517/im_2.png"", ""Cotton/1517/im_3.png"", ""Cotton/1517/im_4.png""]",False
1518,Cotton,4,"[""Cotton/1518/im_1.png"", ""Cotton/1518/im_2.png"", ""Cotton/1518/im_3.png"", ""Cotton/1518/im_4.png""]",False
1519,Cotton,4,"[""Cotton/1519/im_1.png"", ""Cotton/1519/im_2.png"", ""Cotton/1519/im_3.png"", ""Cotton/1519/im_4.png""]",False
152,Denim,4,"[""Denim/152/im_1.png"", ""Denim/152/im_2.png"", ""Denim/152/im_3.png"", ""Denim/152/im_4.png""]",False
1520,Cotton,4,"[""Cotton/1520/im_1.png"", ""Cotton/1520/im_2.png"", ""Cotton/1520/im_3.png"", ""Cotton/1520/im_4.png""]",False
1521,Cotton,4,"[""Cotton/1521/im_1.png"", ""Cotton/1521/im_2.png"", ""Cotton/1521/im_3.png"", ""Cotton/1521/im_4.png""]",False
1522,Cotton,4,"[""Cotton/1522/im_1.png"", ""Cotton/1522/im_2.png"", ""Cotton/1522/im_3.png"", ""Cotton/1522/im_4.png""]",False
1523,Cotton,4,"[""Cotton/1523/im_1.png"", ""Cotton/1523/im_2.png"", ""Cotton/1523/im_3.png"", ""Cotton/1523/im_4.png""]",False
1525,Cotton,4,"[""Cotton/1525/im_1.png"", ""Cotton/1525/im_2.png"", ""Cotton/1525/im_3.png"", ""Cotton/1525/im_4.png""]",False
1527,Cotton,4,"[""Cotton/1527/im_1.png"", ""Cotton/1527/im_2.png"", ""Cotton/1527/im_3.png"", ""Cotton/1527/im_4.png""]",False
153,Cotton,4,"[""Cotton/153/im_1.png"", ""Cotton/153/im_2.png"", ""Cotton/153/im_3.png"", ""Cotton/153/im_4.png""]",False
1538,Cotton,4,"[""Cotton/1538/im_1.png"", ""Cotton/1538/im_2.png"", ""Cotton/1538/im_3.png"", ""Cotton/1538/im_4.png""]",False
1539,Cotton,4,"[""Cotton/1539/im_1.png"", ""Cotton/1539/im_2.png"", ""Cotton/1539/im_3.png"", ""Cotton/1539/im_4.png""]",False
154,Cotton,4,"[""Cotton/154/im_1.png"", ""Cotton/154/im_2.png"", ""Cotton/154/im_3.png"", ""Cotton/154/im_4.png""]",False
155,Viscose,4,"[""Viscose/155/im_1.png"", ""Viscose/155/im_2.png"", ""Viscose/155/im_3.png"", ""Viscose/155/im_4.png""]",False
1552,Cotton,4,"[""Cotton/1552/im_1.png"", ""Cotton/1552/im_2.png"", ""Cotton/1552/im_3.png"", ""Cotton/1552/im_4.png""]",False
1553,Cotton,4,"[""Cotton/1553/im_1.png"", ""Cotton/1553/im_2.png"", ""Cotton/1553/im_3.png"", ""Cotton/1553/im_4.png""]",False
1554,Cotton,4,"[""Cotton/1554/im_1.png"", ""Cotton/1554/im_2.png"", ""Cotton/1554/im_3.png"", ""Cotton/1554/im_4.png""]",False
1555,Cotton,4,"[""Cotton/1555/im_1.png"", ""Cotton/1555/im_2.png"", ""Cotton/1555/im_3.png"", ""Cotton/1555/im_4.png""]",False
1556,Cotton,4,"[""Cotton/1556/im_1.png"", ""Cotton/1556/im_2.png"", ""Cotton/1556/im_3.png"", ""Cotton/1556/im_4.png""]",False
1557,Cotton,4,"[""Cotton/1557/im_1.png"", ""Cotton/1557/im_2.png"", ""Cotton/1557/im_3.png"", ""Cotton/1557/im_4.png""]",False
156,Viscose,4,"[""Viscose/156/im_1.png"", ""Viscose/156/im_2.png"", ""Viscose/156/im_3.png"", ""Viscose/156/im_4.png""]",False
1561,Cotton,4,"[""Cotton/1561/im_1.png"", ""Cotton/1561/im_2.png"", ""Cotton/1561/im_3.png"", ""Cotton/1561/im_4.png""]",False
1562,Cotton,4,"[""Cotton/1562/im_1.png"", ""Cotton/1562/im_2.png"", ""Cotton/1562/im_3.png"", ""Cotton/1562/im_4.png""]",False
1563,Cotton,4,"[""Cotton/1563/im_1.png"", ""Cotton/1563/im_2.png"", ""Cotton/1563/im_3.png"", ""Cotton/1563/im_4.png""]",False
157,Viscose,4,"[""Viscose/157/im_1.png"", ""Viscose/157/im_2.png"", ""Viscose/157/im_3.png"", ""Viscose/157/im_4.png""]",False
1574,Cotton,4,"[""Cotton/1574/im_1.png"", ""Cotton/1574/im_2.png"", ""Cotton/1574/im_3.png"", ""Cotton/1574/im_4.png""]",False
1575,Cotton,4,"[""Cotton/1575/im_1.png"", ""Cotton/1575/im_2.png"", ""Cotton/1575/im_3.png"", ""Cotton/1575/im_4.png""]",False
1576,Polyester,4,"[""Polyester/1576/im_1.png"", ""Polyester/1576/im_2.png"", ""Polyester/1576/im_3.png"", ""Polyester/1576/im_4.png""]",False
1577,Polyester,4,"[""Polyester/1577/im_1.png"", ""Polyester/1577/im_2.png"", ""Polyester/1577/im_3.png"", ""Polyester/1577/im_4.png""]",False
158,Viscose,4,"[""Viscose/158/im_1.png"", ""Viscose/158/im_2.png"", ""Viscose/158/im_3.png"", ""Viscose/158/im_4.png""]",False
1580,Polyester,4,"[""Polyester/1580/im_1.png"", ""Polyester/1580/im_2.png"", ""Polyester/1580/im_3.png"", ""Polyester/1580/im_4.png""]",False
1581,Polyester,4,"[""Polyester/1581/im_1.png"", ""Polyester/1581/im_2.png"", ""Polyester/1581/im_3.png"", ""Polyester/1581/im_4.png""]",False
1582,Polyester,4,"[""Polyester/1582/im_1.png"", ""Polyester/1582/im_2.png"", ""Polyester/1582/im_3.png"", ""Polyester/1582/im_4.png""]",False
1583,Polyester,4,"[""Polyester/1583/im_1.png"", ""Polyester/1583/im_2.png"", ""Polyester/1583/im_3.png"", ""Polyester/1583/im_4.png""]",False
1586,Polyester,4,"[""Polyester/1586/im_1.png"", ""Polyester/1586/im_2.png"", ""Polyester/1586/im_3.png"", ""Polyester/1586/im_4.png""]",False
1587,Polyester,4,"[""Polyester/1587/im_1.png"", ""Polyester/1587/im_2.png"", ""Polyester/1587/im_3.png"", ""Polyester/1587/im_4.png""]",False
1588,Polyester,4,"[""Polyester/1588/im_1.png"", ""Polyester/1588/im_2.png"", ""Polyester/1588/im_3.png"", ""Polyester/1588/im_4.png""]",False
1589,Polyester,4,"[""Polyester/1589/im_1.png"", ""Polyester/1589/im_2.png"", ""Polyester/1589/im_3.png"", ""Polyester/1589/im_4.png""]",False
159,Cotton,4,"[""Cotton/159/im_1.png"", ""Cotton/159/im_2.png"", ""Cotton/159/im_3.png"", ""Cotton/159/im_4.png""]",False
1592,Polyester,4,"[""Polyester/1592/im_1.png"", ""Polyester/1592/im_2.png"", ""Polyester/1592/im_3.png"", ""Polyester/1592/im_4.png""]",False
1593,Polyester,4,"[""Polyester/1593/im_1.png"", ""Polyester/1593/im_2.png"", ""Polyester/1593/im_3.png"", ""Polyester/1593/im_4.png""]",False
1594,Polyester,4,"[""Polyester/1594/im_1.png"", ""Polyester/1594/im_2.png"", ""Polyester/1594/im_3.png"", ""Polyester/1594/im_4.png""]",False
1595,Polyester,4,"[""Polyester/1595/im_1.png"", ""Polyester/1595/im_2.png"", ""Polyester/1595/im_3.png"", ""Polyester/1595/im_4.png""]",False
1596,Polyester,4,"[""Polyester/1596/im_1.png"", ""Polyester/1596/im_2.png"", ""Polyester/1596/im_3.png"", ""Polyester/1596/im_4.png""]",False
1597,Polyester,4,"[""Polyester/1597/im_1.png"", ""Polyester/1597/im_2.png"", ""Polyester/1597/im_3.png"", ""Polyester/1597/im_4.png""]",False
160,Cotton,4,"[""Cotton/160/im_1.png"", ""Cotton/160/im_2.png"", ""Cotton/160/im_3.png"", ""Cotton/160/im_4.png""]",False
1600,Cotton,4,"[""Cotton/1600/im_1.png"", ""Cotton/1600/im_2.png"", ""Cotton/1600/im_3.png"", ""Cotton/1600/im_4.png""]",False
1601,Cotton,4,"[""Cotton/1601/im_1.png"", ""Cotton/1601/im_2.png"", ""Cotton/1601/im_3.png"", ""Cotton/1601/im_4.png""]",False
1605,Polyester,4,"[""Polyester/1605/im_1.png"", ""Polyester/1605/im_2.png"", ""Polyester/1605/im_3.png"", ""Polyester/1605/im_4.png""]",False
1606,Polyester,4,"[""Polyester/1606/im_1.png"", ""Polyester/1606/im_2.png"", ""Polyester/1606/im_3.png"", ""Polyester/1606/im_4.png""]",False
1607,Polyester,4,"[""Polyester/1607/im_1.png"", ""Polyester/1607/im_2.png"", ""Polyester/1607/im_3.png"", ""Polyester/1607/im_4.png""]",False
1608,Polyester,4,"[""Polyester/1608/im_1.png"", ""Polyester/1608/im_2.png"", ""Polyester/1608/im_3.png"", ""Polyester/1608/im_4.png""]",False
1609,Polyester,4,"[""Polyester/1609/im_1.png"", ""Polyester/1609/im_2.png"", ""Polyester/1609/im_3.png"", ""Polyester/1609/im_4.png""]",False
161,Cotton,4,"[""Cotton/161/im_1.png"", ""Cotton/161/im_2.png"", ""Cotton/161/im_3.png"", ""Cotton/161/im_4.png""]",False
1610,Polyester,4,"[""Polyester/1610/im_1.png"", ""Polyester/1610/im_2.png"", ""Polyester/1610/im_3.png"", ""Polyester/1610/im_4.png""]",False
1611,Polyester,4,"[""Polyester/1611/im_1.png"", ""Polyester/1611/im_2.png"", ""Polyester/1611/im_3.png"", ""Polyester/1611/im_4.png""]",False
1612,Polyester,4,"[""Polyester/1612/im_1.png"", ""Polyester/1612/im_2.png"", ""Polyester/1612/im_3.png"", ""Polyester/1612/im_4.png""]",False
1613,Polyester,4,"[""Polyester/1613/im_1.png"", ""Polyester/1613/im_2.png"", ""Polyester/1613/im_3.png"", ""Polyester/1613/im_4.png""]",False
1614,Polyester,4,"[""Polyester/1614/im_1.png"", ""Polyester/1614/im_2.png"", ""Polyester/1614/im_3.png"", ""Polyester/1614/im_4.png""]",False
1615,Polyester,4,"[""Polyester/1615/im_1.png"", ""Polyester/1615/im_2.png"", ""Polyester/1615/im_3.png"", ""Polyester/1615/im_4.png""]",False
1616,Polyester,4,"[""Polyester/1616/im_1.png"", ""Polyester/1616/im_2.png"", ""Polyester/1616/im_3.png"", ""Polyester/1616/im_4.png""]",False
1617,Polyester,4,"[""Polyester/1617/im_1.png"", ""Polyester/1617/im_2.png"", ""Polyester/1617/im_3.png"", ""Polyester/1617/im_4.png""]",False
1618,Polyester,4,"[""Polyester/1618/im_1.png"", ""Polyester/1618/im_2.png"", ""Polyester/1618/im_3.png"", ""Polyester/1618/im_4.png""]",False
1619,Polyester,4,"[""Polyester/1619/im_1.png"", ""Polyester/1619/im_2.png"", ""Polyester/1619/im_3.png"", ""Polyester/1619/im_4.png""]",False
162,Cotton,4,"[""Cotton/162/im_1.png"", ""Cotton/162/im_2.png"", ""Cotton/162/im_3.png"", ""Cotton/162/im_4.png""]",False
1620,Polyester,4,"[""Polyester/1620/im_1.png"", ""Polyester/1620/im_2.png"", ""Polyester/1620/im_3.png"", ""Polyester/1620/im_4.png""]",False
163,Cotton,4,"[""Cotton/163/im_1.png"", ""Cotton/163/im_2.png"", ""Cotton/163/im_3.png"", ""Cotton/163/im_4.png""]",False
164,Cotton,4,"[""Cotton/164/im_1.png"", ""Cotton/164/im_2.png"", ""Cotton/164/im_3.png"", ""Cotton/164/im_4.png""]",False
1645,Polyester,4,"[""Polyester/1645/im_1.png"", ""Polyester/1645/im_2.png"", ""Polyester/1645/im_3.png"", ""Polyester/1645/im_4.png""]",False
